,Kirkovo,61,,43.1833333,26.8166667
br,jatina de baixo,Jatinã de Baixo,30,,-8.783333,-38.783333
br,jatina,Jatinã,30,,-8.766667,-38.966667
br,jatiuca,Jatiúca,30,,-7.883333,-38.216667
br,jatoba,Jatobá,04,,-4.562778,-59.408056
br,jatoba,Jatobá,05,,-11.9,-38.5
br,jatoba,Jatobá,06,,-2.981667,-40.973333
br,jatoba,Jatobá,11,,-20.05,-55.966667
br,jatoba,Jatobá,13,,-3.133056,-42.191667
br,jatoba,Jatobá,14,,-16.733333,-57.616667
br,jatoba,Jatobá,15,,-15.3,-44.166667
br,jatoba,Jatobá,16,,-4.833611,-52.783889
br,jatoba,Jatobá,17,,-6.833333,-37.65
br,jatoba,Jatoba,20,,-6.433333,-42.366667
br,jatoba,Jatobá,22,,-5.934444,-36.971111
br,jatoba,Jatobá,27,,-21.633333,-50.233333
br,jatoba,Jatobá,30,,-7.55,-37.583333
br,jatoba,Jatobá,31,,-5.2,-48.333333
br,jatobal,Jatobal,16,,-4.5,-49.533333
br,jatobazal,Jatobazal,20,,-3.982778,-42.005556
br,jatobazinho,Jatobàzinho,06,,-5.266667,-40.366667
br,jatobazinho,Jatobàzinho,30,,-7.983333,-38.166667
br,jatobazinho,Jatobàzinho,31,,-11.433333,-46.633333
br,jatobe,Jatobe,30,,-9.083333,-38.3
br,jatuarama,Jatuarama,24,,-9.416667,-62.533333
br,jatuarana,Jatuarana,04,,-5.806389,-63.536944
br,jatuarana,Jatuarana,24,,-9.133333,-62.25
br,jatuaraninha,Jatuaraninha,04,,-5.268611,-60.383611
br,jaua,Jauá,05,,-12.766667,-38.166667
br,jauaraita,Jauaraitá,13,,-2.416667,-44.683333
br,jauaraua,Jauarauá,04,,-2.883333,-64.916667
br,jauarete,Jauareté,04,,.633333,-69.2
br,jauarete poco,Jauaretê Poço,04,,1.203611,-69.297778
br,jauari,Jauari,04,,-.333333,-64.216667
br,jauato,Jauató,04,,-2.733333,-65.383333
br,jaudilandia,Jaudilândia,14,,-13.6,-55.966667
br,jau do tocantins,Jaú do Tocantins,31,,-12.6525,-48.54
br,jau,Jaú,11,,-20.983333,-55.133333
br,jau,Jaú,14,,-16.1,-55.866667
br,jau,Jaú,27,119209,-22.3,-48.55
br,jaupaci,Jaupaci,29,,-16.3,-50.9
br,jauquara,Jauquara,14,,-15.183333,-57.083333
br,jauquarinha,Jauquarinha,14,,-15.2,-56.933333
br,jauru,Jauru,11,,-18.583333,-54.283333
br,jauzinho,Jaùzinho,31,,-10.033333,-48.333333
br,java,Javá,05,,-12.766667,-38.166667
br,javari,Javari,04,,-4.333333,-57.266667
br,javari quixaba,Javari Quixaba,22,,-5.351667,-37.251667
br,j. bernardes,J. Bernardes,29,,-16.5,-52.05
br,jeceaba,Jeceaba,15,,-20.533333,-43.983333
br,jeguy,Jeguy,30,,-8.65,-39.65
br,jeitosa,Jeitosa,13,,-5.95,-46.55
br,jejui,Jejuí,28,,-4.433333,-45.283333
br,jenesare,Jenesaré,06,,-6.9,-40.033333
br,jenipabu,Jenipabu,05,,-12.7,-38.116667
br,jenipabu,Jenipabu,22,,-5.7,-35.204167
br,jenipapeiro,Jenipapeiro,06,,-5.916667,-39.083333
br,jenipapeiro,Jenipapeiro,17,,-6.516667,-37.616667
br,jenipapeiro,Jenipapeiro,20,,-3.645556,-42.466389
br,jenipapeiro,Jenipapeiro,22,,-5.716667,-42.283333
br,jenipapo iii,Jenipapo III,13,,-3.101389,-42.328056
br,jenipapo ii,Jenipapo II,13,,-3.381111,-42.448611
br,jenipapo i,Jenipapo I,20,,-3.546111,-42.053333
br,jenipapo,Jenipapo,02,,-9.133333,-36.1
br,jenipapo,Jenipapo,03,,3.8,-51.183333
br,jenipapo,Jenipapo,04,,-5.571944,-60.921111
br,jenipapo,Jenipapo,05,,-11.5,-44.95
br,jenipapo,Jenipapo,06,,-3.55,-39.183333
br,jenipapo,Jenipapo,11,,-21.4,-55.233333
br,jenipapo,Jenipapo,13,,-3.8175,-43.299444
br,jenipapo,Jenipapo,15,,-16.633333,-41.866667
br,jenipapo,Jenipapo,16,,-5.35,-48.883333
br,jenipapo,Jenipapo,17,,-6.766667,-37.766667
br,jenipapo,Jenipapo,20,,-7.366667,-43.95
br,jenipapo,Jenipapo,28,,-10.466667,-36.583333
br,jenipapo,Jenipapo,30,,-8.283333,-36.566667
br,jenipapo,Jenipapo,31,,-7.516667,-49.3
br,jenipauba,Jenipaúba,13,,-2.066667,-44.566667
br,jequeri,Jequeri,15,,-20.45,-42.666667
br,jequery,Jequery,15,,-20.45,-42.666667
br,jequia do cabuta,Jequiá do Cabuta,02,,-9.616667,-36.433333
br,jequia,Jequia,27,,-22.416667,-51.666667
br,jequiazinho,Jequiàzinho,02,,-10.016667,-36.033333
br,jequie,Jequié,05,127479,-13.85,-40.083333
br,jequie,Jequié,27,,-22.416667,-51.666667
br,jequi,Jequi,05,,-13.05,-40.066667
br,jequi,Jequi,22,,-5.916667,-35.166667
br,jequi,Jequi,30,,-8.65,-39.65
br,jequirica,Jequirica,05,,-13.233333,-39.6
br,jequiri,Jequiri,13,,-3.406944,-42.562222
br,jequiri,Jequiri,30,,-8.666667,-36.45
br,jequitahy,Jequitahy,15,,-17.25,-44.466667
br,jequitaia,Jequitaia,05,,-17.25,-39.5
br,jequitaia,Jequitaia,27,,-21.1,-51.05
br,jequitai,Jequitaí,15,,-17.25,-44.466667
br,jequitiba,Jequitibá,05,,-12.933333,-39.266667
br,jequitiba,Jequitiba,08,,-20.05,-40.666667
br,jequitiba,Jequitibá,15,,-19.266667,-44.016667
br,jequitinhonha,Jequitinhonha,15,15463,-16.433333,-41
br,jereba,Jereba,02,,-9.45,-36.316667
br,jeremias,Jeremias,18,,-25,-51.35
br,jeremoabo,Jeremoabo,05,16642,-10.066667,-38.35
br,jeriba,Jeribá,15,,-16.833333,-40.383333
br,jeribatuba,Jeribatuba,05,,-13.066667,-38.783333
br,jericoacoara,Jericoacoara,06,,-2.793333,-40.515833
br,jericoaquara,Jericoaquara,06,,-2.8,-40.483333
br,jerico,Jericó,06,,-5.183333,-40.366667
br,jerico,Jericó,17,,-6.55,-37.8
br,jerico,Jericó,22,,-5.37,-36.096944
br,jerico,Jericó,30,,-7.766667,-38.033333
br,jerimatalho,Jerimatalho,02,,-9.666667,-37
br,jerimum,Jerimum,06,,-5.383333,-39.45
br,jerimum,Jerimum,17,,-6.566667,-38.216667
br,jeriquaquara,Jeriquaquara,06,,-2.8,-40.483333
br,jeriquara,Jeriquara,27,,-20.316667,-47.6
br,jeritaco,Jeritacó,30,,-8.4,-37.633333
br,jeriva,Jerivá,27,,-23.233918,-47.723666
br,jeroaquara,Jeroaquara,29,,-15.383333,-50.416667
br,jeromenha,Jeromenha,20,,-7.083333,-43.5
br,jeronimo barcelos,Jerônimo Barcelos,11,,-19.666667,-54.633333
br,jeronimo belmonte,Jerônimo Belmonte,11,,-23.366667,-55.016667
br,jeronimo,Jerônimo,04,,-4.320278,-59.247778
br,jeronimo,Jerônimo,05,,-12.616667,-41.666667
br,jeronimo,Jerônimo,11,,-18.016667,-54.65
br,jeronimo,Jerônimo,15,,-20.183333,-41.616667
br,jeronimo,Jerônimo,20,,-6.75,-42.25
br,jeronimo monteiro,Jerônimo Monteiro,08,6902,-20.783333,-41.4
br,jeronimo r. oliveira,Jerônimo R. Oliveira,15,,-17.633333,-41.65
br,jeru,Jeru,28,,-11.383333,-37.85
br,jerumenha,Jerumenha,20,,-7.083333,-43.5
br,jerumirim,Jerumirim,21,,-22.933333,-44.316667
br,jerusalem,Jerusalém,22,,-5.366667,-35.533333
br,jerusalem,Jerusalém,24,,-12.783333,-60.091667
br,jerusalem,Jerusalem,30,,-7.783333,-38.916667
br,jesenopolis,Jesenópolis,15,,-16.566667,-42.533333
br,jesuania,Jesuânia,15,,-22,-45.3
br,jesuino da costa,Jesuíno da Costa,15,,-16.666667,-40.433333
br,jesuino,Jesuíno,15,,-17.166667,-41.033333
br,jesuino pereira,Jesuíno Pereira,15,,-17.5,-41.7
br,jesuitas,Jesuítas,21,,-22.875485,-43.67888
br,jetiba,Jetibá,08,,-20.05,-40.666667
br,jiboia,Jibóia,04,,1.226667,-69.502778
br,jiboia,Jibóia,05,,-13.016667,-40.466667
br,jiboia,Jibóia,13,,-3.513611,-42.979722
br,jiboia,Jibóia,15,,-16.0925,-44.85
br,jiboia,Jibóia,17,,-7.033333,-38.066667
br,jiboia,Jibóia,27,,-22.825833,-47.8675
br,jiboia,Jibóia,28,,-9.966667,-37.183333
br,jiju,Jiju,04,,-4.986944,-59.336389
br,jiju,Jiju,25,,3.533333,-60.366667
br,jimirim,Jimirim,15,,-21.8,-45.966667
br,jinipabu,Jinipabú,05,,-12.7,-38.116667
br,ji-parana,Ji-Paraná,24,100128,-10.833333,-61.966667
br,jipuba,Jipuba,13,,-2.066667,-44.666667
br,jiquia do cabuta,Jiquiá do Cabutã,02,,-9.616667,-36.433333
br,jiquia do fogo,Jiquiá do Fogo,02,,-9.883333,-36.166667
br,jiquia do sal,Jiquiá do Sal,02,,-9.683333,-36.383333
br,jiquia do sul,Jiquiá do Sul,02,,-9.683333,-36.383333
br,jiquiazinho,Jiquiàzinho,02,,-9.716667,-36.366667
br,jiquie,Jiquié,05,,-13.85,-40.083333
br,jiqui,Jiqui,05,,-13.45,-41.1
br,jiqui,Jiqui,22,,-5.916667,-35.183333
br,jiquirica,Jiquiriçá,05,,-13.233333,-39.6
br,jiquirica,Jiquiricá,06,,-4.65,-38.9
br,jiquiri,Jiquiri,13,,-3.056111,-42.140556
br,jiquitaia,Jiquitaia,05,,-17.25,-39.5
br,jirau de capim,Jirau de Capim,17,,-7.283333,-37
br,jirau de pedra,Jirau de Pedra,05,,-13.683333,-40.283333
br,jirau do ponciano,Jirau do Ponciano,02,,-9.916667,-36.833333
br,jirau,Jirau,05,,-10.216667,-43.466667
br,jirau,Jirau,06,,-4.65,-37.95
br,jirau,Jirau,17,,-7.433333,-36.566667
br,jirau,Jirau,20,,-8.85,-42.266667
br,jirau,Jirau,24,,-9.433333,-64.683333
br,jirau,Jirau,30,,-8.85,-37.383333
br,jiribatuba,Jiribatuba,05,,-13.066667,-38.783333
br,jirua,Jiruá,23,,-28.033333,-54.35
br,jitauna,Jitaúna,05,11619,-14.016667,-39.95
br,jitirana,Jitirana,02,,-9.866667,-36.216667
br,jitirana,Jitirana,05,,-12.133333,-41.35
br,jitirana,Jitirana,06,,-6.666667,-39.9
br,jitirana,Jitirana,17,,-7.233333,-38.033333
br,jitirana,Jitirana,20,,-6.366667,-41.4
br,jitirana,Jitirana,30,,-8.916667,-36.2
br,j. m. peres,J. M. Péres,29,,-18.233333,-51.966667
br,joacaba,Joaçaba,26,23516,-27.166667,-51.5
br,joaci,Joaci,04,,-7.733333,-70.433333
br,joacuba,Joaçuba,08,,-18.4,-40.633333
br,joacy,Joacy,04,,-7.733333,-70.433333
br,joahyma,Joahyma,15,,-16.65,-41.033333
br,joaia,Joáia,26,,-27.266667,-48.7
br,joaima,Joaíma,15,9022,-16.65,-41.033333
br,joa,Joá,06,,-3.883333,-39.883333
br,joa,Joá,18,,-23.4107,-49.8662
br,joa,Joá,21,,-23.003951,-43.288897
br,joa,Joá,30,,-8.316667,-39.4
br,joana coeli,Joana Coeli,16,,-1.966667,-49.383333
br,joana fraga,Joana Fraga,11,,-23.75,-54.833333
br,joana,Joana,05,,-13.066667,-39.766667
br,joana m. fraga,Joana M. Fraga,11,,-23.75,-54.833333
br,joana peres,Joana Peres,16,,-3.3,-49.7
br,joanesia,Joanésia,15,,-19.2,-42.666667
br,joanes,Joanes,16,,-.85,-48.516667
br,joaneta,Joaneta,23,,-29.45,-51.116667
br,joanica,Joanica,05,,-17.5,-39.45
br,joanico,Joanico,04,,-3.866667,-66.383333
br,joanina,Joanina,05,,-14.7,-41.666667
br,joaninha,Joaninha,05,,-14.7,-41.666667
br,joaninha,Joaninha,06,,-5.816667,-40.433333
br,joaninha,Joaninha,13,,-3.136667,-43.341944
br,joanisdorf,Joanisdorf,18,,-25.738611,-49.765278
br,joannes,Joannes,16,,-.85,-48.516667
br,joannopolis,Joannopolis,27,,-22.933333,-46.283333
br,joanopolis,Joanópolis,05,,-14.6,-41.133333
br,joanopolis,Joanópolis,27,11772,-22.933333,-46.283333
br,joa nova,Joá Nova,05,,-11.966667,-43.366667
br,joa novo,Joá Novo,05,,-11.966667,-43.366667
br,joan ribeiro,Joãn Ribeiro,31,,-10.583333,-46.166667
br,joao alfredo,João Alfredo,27,,-22.666667,-47.75
br,joao alfredo,João Alfredo,30,11334,-7.866667,-35.583333
br,joao alves,João Alves,29,,-15.7,-48.35
br,joao amaro,João Amaro,05,,-12.766667,-40.366667
br,joao anacleto diniz,João Anacleto Diniz,15,,-18.55,-48.966667
br,joao arregui,João Arrégui,23,,-29.483333,-56.716667
br,joao arreguy,João Arreguy,23,,-29.483333,-56.716667
br,joao augusto,João Augusto,04,,-7.2,-72.166667
br,joao balbino,João Balbino,15,,-21.083333,-46.6
br,joao batista,João Batista,08,,-20.383333,-40.75
br,joao bento,João Bento,30,,-7.533333,-39.5
br,joao betti,João Betti,23,,-29.0506,-51.1519
br,joao borges,João Borges,23,,-30.016667,-50.966667
br,joao branco,João Branco,29,,-17.466667,-52.233333
br,joao camara,João Câmara,22,19886,-5.533333,-35.8
br,joao carmelo,João Carmelo,29,,-17.716667,-51.883333
br,joao carmo,João Carmo,15,,-20.75,-47.1
br,joao cavalcanti,João Cavalcânti,16,,-5.616667,-54.45
br,joao chaves,João Chaves,15,,-16.75,-41.016667
br,joao-coelho,João-Coelho,16,,-1.266667,-48.183333
br,joao correa,João Correa,23,,-29.6,-50.916667
br,joao correia,João Correia,02,,-8.966667,-37.716667
br,joao correia,João Correia,05,,-13.266667,-41.616667
br,joao correia,João Correia,23,,-29.6,-50.916667
br,joao cristal,João Cristal,15,,-16.033333,-40.166667
br,joao da costa,João da Costa,06,,-6.333333,-40.666667
br,joao de deus,João de Deus,20,,-3.457222,-42.124722
br,joao de melo,João de Melo,15,,-20.4,-46.233333
br,joao de morais,João de Morais,11,,-17.55,-55.35
br,joao de sousa,João de Sousa,13,,-3.942222,-42.996944
br,joao de souza,João de Souza,20,,-6.8,-41.366667
br,joao dias,João Dias,05,,-13.55,-41.8
br,joao dias,João Dias,22,,-6.266667,-37.8
br,joao diogo,João Diogo,18,,-25.233333,-53.083333
br,joao do couro,João do Couro,30,,-7.583333,-37.283333
br,joao domingos,João Domingos,29,,-16.216667,-51.766667
br,joao dorneles,João Dorneles,23,,-30.15,-56.35
br,joao dutra,João Dutra,29,,-16.3,-48.8
br,joao estevao,João Estêvão,13,,-5.583333,-43.333333
br,joao eugenio,João Eugênio,18,,-25.6,-49.616667
br,joao fabricio,João Fabrício,15,,-20.566667,-46.516667
br,joao fagundes,João Fagundes,23,,-30.066667,-57.333333
br,joao felipe,João Felipe,24,,-10.65,-63.65
br,joao felipe rodriguez,João Felipe Rodriguez,16,,-2.883333,-50.366667
br,joao fereira,João Fereira,17,,-7.516667,-37.666667
br,joao ferreira,João Ferreira,14,,-14.266667,-57.333333
br,joao filipe,João Filipe,24,,-10.65,-63.65
br,joao franca,João França,16,,-2.25,-53.583333
br,joao gama,João Gama,25,,4.116667,-60.716667
br,joao gil,João Gil,15,,-16.35,-41.5
br,joao gomes,João Gomes,11,,-19.9,-54.45
br,joao gomes,João Gomes,22,,-6.266667,-38.1
br,joao goncalo,João Gonçalo,20,,-5.666667,-41.133333
br,joao goncalves,João Goncalves,06,,-4.683333,-38.783333
br,joao grama,João Grama,25,,4.116667,-60.716667
br,joao gualberto,João Gualberto,15,,-17.233333,-40.733333
br,joao guaxo,João Guaxo,15,,-16.8,-40.733333
br,joao gurgel,João Gurgel,16,,-7.883333,-49.866667
br,joao honorio,João Honório,21,,-22.1525,-43.988333
br,joao,João,15,,-19.833333,-43.133333
br,joao,João,16,,-2.766667,-50.983333
br,joao-joao,João-João,17,,-7.316667,-37.35
br,joao jorge,João Jorge,02,,-9.333333,-37.266667
br,joao leite,João Leite,14,,-15.933333,-56.7
br,joao lisboa,João Lisboa,13,,-5.366667,-47.283333
br,joao lopes de baixo,João Lopes de Baixo,06,,-5.033333,-40.05
br,joao lopes de cima,João Lopes de Cima,06,,-5.016667,-40.083333
br,joao lopes,João Lopes,03,,-.4,-52.45
br,joao lopes,João Lopes,15,,-17.15,-41.216667
br,joao manuel,João Manuel,15,,-15.5,-43.683333
br,joao marques,João Marques,27,,-21.1,-47.483333
br,joao martins,João Martins,06,,-3.566667,-40.25
br,joao martins,João Martins,15,,-17.266667,-44.583333
br,joao martins,João Martins,20,,-7.15,-43.9
br,joao martins,João Martins,23,,-30.3,-55.583333
br,joao massape,João Massapê,06,,-5.866667,-40.5
br,joao matheus,João Matheus,16,,-5.65,-48.166667
br,joao matos,João Matos,15,,-16.766667,-41.183333
br,joao miguel,João Miguel,15,,-20.783333,-46.783333
br,joao monlevade,João Monlevade,15,72763,-19.833333,-43.133333
br,joao morais,João Morais,11,,-17.55,-55.35
br,joao nea,João Néa,18,,-23.218066,-49.86396
br,joao neiva,João Neiva,08,10383,-19.75,-40.4
br,joao pais,João Pais,11,,-18.483333,-56.483333
br,joao para,João Pará,05,,-13.733333,-41.766667
br,joao paulo,João Paulo,14,,-14.583333,-56.733333
br,joao paz,João Paz,20,,-3.893889,-42.120833
br,joao pedro,João Pedro,05,,-13.883333,-40.6
br,joao pedro,João Pedro,14,,-16.35,-55.95
br,joao pedro,João Pedro,15,,-21.066667,-46.95
br,joao pedro,João Pedro,22,,-5.516667,-37.833333
br,joao pereira,João Pereira,06,,-6.466667,-38.833333
br,joao peres,João Peres,13,,-2.929167,-41.910833
br,joao pessoa,João Pessôa,04,,-6.666667,-69.866667
br,joao pessoa,João Pessoa,05,,-12.25,-41.6
br,joao pessoa,João Pessoa,08,,-21.066667,-41.366667
br,joao pessoa,João Pessoa,16,,-1.116667,-47.616667
br,joao pessoa,João Pessoa,17,650896,-7.116667,-34.866667
br,joao pessoa,João Pessoa,20,,-3.9,-42.7
br,joao pessoa,João Pessoa,26,,-26.45,-48.933333
br,joao pinheiro,João Pinheiro,14,,-10.916667,-51.383333
br,joao pinheiro,João Pinheiro,15,28083,-17.75,-46.166667
br,joao pinto,João Pinto,15,,-19.266667,-41.516667
br,joao pires,João Pires,15,,-16.35,-40.6
br,joao queiroz,João Queiroz,11,,-20.5,-56.116667
br,joao queiroz,João Queiroz,15,,-18.566667,-49.283333
br,joao ramalho,João Ramalho,27,,-22.266667,-50.8
br,joao ramos,João Ramos,15,,-18.383333,-41.416667
br,joao rezende,João Rezende,11,,-19.75,-54.383333
br,joao ribeiro,João Ribeiro,05,,-11.116667,-45.466667
br,joao ribeiro,João Ribeiro,14,,-15.616667,-54.083333
br,joao ribeiro,João Ribeiro,15,,-20.683333,-44.066667
br,joao ribeiro,João Ribeiro,31,,-10.583333,-46.166667
br,joao rodigues,João Rodigues,23,,-29.933333,-52.2
br,joao rodrigues,João Rodrigues,05,,-12.4,-44.85
br,joao rodrigues,João Rodrigues,20,,-5.633333,-42.316667
br,joao rodrigues,João Rodrigues,23,,-29.933333,-52.2
br,joao roque,João Roque,15,,-17.433333,-41.25
br,joao silva,João Silva,31,,-10.516667,-49.166667
br,joao soares,João Soares,05,,-9.283333,-41.65
br,joao soares,João Soares,06,,-5.283333,-40.533333
br,joao surra,João Surrá,18,,-24.702208,-48.660124
br,joao s. vieira,João S. Vieira,23,,-31.116667,-55.116667
br,joao vaqueiro,João Vaqueiro,15,,-16.233333,-40.616667
br,joao vaz,João Vaz,05,,-13.7,-41.6
br,joao viana,João Viana,15,,-14.666667,-44.15
br,joao vieira de castro,João Vieira de Castro,15,,-19.066667,-48.7
br,joao vieira,João Vieira,02,,-9.866667,-36.516667
br,joao vieira,João Vieira,05,,-11.133333,-38.983333
br,joao vieira,João Vieira,06,,-7.65,-39.083333
br,joao vieira,João Vieira,11,,-19.766667,-54.733333
br,joaozinho,Joãozinho,06,,-7.65,-38.966667
br,joaquim adolfo,Joaquim Adolfo,15,,-20.933333,-46.066667
br,joaquim alves,Joaquim Alves,15,,-20.766667,-45.633333
br,joaquim antonio,Joaquim Antônio,14,,-10.433333,-60.45
br,joaquim antonio,Joaquim Antônio,15,,-20.683333,-45.55
br,joaquim cardoso,Joaquim Cardoso,25,,3.766667,-60.466667
br,joaquim coimbra,Joaquim Coimbra,15,,-17.266667,-41.316667
br,joaquim correia,Joaquim Correia,22,,-6.116667,-38.316667
br,joaquim davi,Joaquim Davi,15,,-19.483333,-49.866667
br,joaquim de jesus,Joaquim de Jesus,14,,-17.833333,-53.2
br,joaquim egidio,Joaquim Egídio,27,,-22.883333,-46.983333
br,joaquim felicio,Joaquim Felício,15,,-17.766667,-44.15
br,joaquim ferreira,Joaquim Ferreira,15,,-17.466667,-41.7
br,joaquim gomes,Joaquim Gomes,02,14808,-9.2,-35.716667
br,joaquim hilario,Joaquim Hilário,15,,-20.583333,-46.416667
br,joaquim i. de jesus,Joaquim I. de Jesus,14,,-17.833333,-53.2
br,joaquim,Joaquim,06,,-5.05,-39.55
br,joaquim j. riria,Joaquim J. Riria,14,,-17.85,-53.2
br,joaquim leite,Joaquim Leite,21,,-22.35,-44.25
br,joaquim luis,Joaquim Luís,15,,-19,-48.483333
br,joaquim messias,Joaquim Messias,15,,-20.65,-46.133333
br,joaquim murtinho,Joaquim Murtinho,18,,-24.4,-49.866667
br,joaquim nabuco,Joaquim Nabuco,30,9965,-8.616667,-35.533333
br,joaquim nogueira,Joaquim Nogueira,15,,-17.8,-40.8
br,joaquim norberto,Joaquim Norberto,15,,-20.25,-45.316667
br,joaquim nunes,Joaquim Nunes,08,,-20.3,-41.583333
br,joaquim pereira dos santos,Joaquim Pereira dos Santos,15,,-17.066667,-41.383333
br,joaquim pires,Joaquim Pires,20,,-3.509167,-42.195556
br,joaquim prata,Joaquim Prata,15,,-16.8,-40.616667
br,joaquim rocha,Joaquim Rocha,15,,-16.533333,-40.633333
br,joaquim rodrigues,Joaquim Rodrigues,15,,-20.2,-45.433333
br,joaquim soares,Joaquim Soares,15,,-21.133333,-46.9
br,joaquim tavora,Joaquim Távora,06,,-5.966667,-38.816667
br,joaquim tavora,Joaquim Távora,18,,-23.504,-49.9239
br,joaquim tavora,Joaquim Távora,20,,-3.466667,-42.366667
br,joaquim tropeiro,Joaquim Tropeiro,15,,-17.433333,-40.516667
br,joaquim wolff,Joaquim Wolff,26,,-26.433333,-49.066667
br,joaquim wolf,Joaquim Wolf,26,,-26.433333,-49.066667
br,joaquina,Joaquina,05,,-12.333333,-37.916667
br,joarizinho,Joarizinho,16,,-4.366667,-49.516667
br,joatinga,Joatinga,21,,-23.013009,-43.288439
br,joatuba,Joatuba,08,,-19.866667,-40.95
br,joazeirinho,Joàzeirinho,17,,-7.066667,-36.583333
br,joazeiro,Joazeiro,05,,-9.5,-40.5
br,joazeiro,Joázeiro,06,,-4.45,-38.416667
br,joazeiro,Joazeiro,17,,-7.066667,-36.583333
br,jocelin bitencourt,Jocelin Bitencourt,11,,-21.5,-54.266667
br,jococa,Jococa,16,,-7.25,-53.683333
br,joeirana,Joeirana,15,,-18.05,-41.1
br,joe,Joé,15,,-21.016667,-46.366667
br,joelho,Joelho,27,,-24.669352,-48.144771
br,joffily,Jóffily,17,,-7.066667,-36.05
br,joffre,Joffre,24,,-13.5,-60.55
br,jofre,Jofre,24,,-13.5,-60.55
br,jogo da bola,Jôgo da Bola,05,,-12.933333,-39.216667
br,johannisdorf,Johannisdorf,18,,-25.738611,-49.765278
br,joia,Jóia,23,,-28.65,-54.133333
br,joinvile,Joinvile,26,,-26.3,-48.833333
br,joinville,Joinville,26,461312,-26.3,-48.833333
br,jojoca,Jojoca,16,,-7.25,-53.683333
br,jonas carvalho,Jonas Carvalho,14,,-16.15,-54
br,jonatas,Jônatas,11,,-20.05,-54.75
br,jonia,Jônia,26,,-27.266667,-48.7
br,jordania,Jordânia,15,,-15.9,-40.183333
br,jordao,Jordão,05,,-11.816667,-42.616667
br,jordao,Jordão,06,,-3.666667,-40.483333
br,jordao,Jordão,16,,-1.483333,-47.35
br,jordao,Jordão,22,,-5.966667,-37.566667
br,jordao,Jordão,26,,-26.993,-49.0627
br,jordaozinho,Jordãozinho,18,,-25.483333,-51.45
br,jorge cury,Jorge Cury,14,,-16.283333,-54.95
br,jorge,Jorge,17,,-7.55,-37.766667
br,jorge,Jorge,20,,-7.8,-41
br,jorge lima,Jorge Lima,15,,-21.083333,-46.85
br,jorge mendes,Jorge Mendes,15,,-17.366667,-41.35
br,jorge teixeira,Jorge Teixeira,15,,-21.966667,-45.866667
br,jose alencar,José Alencar,06,,-6.4,-39.15
br,jose alexandre,José Alexandre,05,,-14.716667,-41.383333
br,jose alves da silva,José Alves da Silva,15,,-20.066667,-41.6
br,jose alves de cima,José Alves de Cima,05,,-14.233333,-41.25
br,jose alves,José Alves,15,,-16.05,-40.5
br,jose amaro,José Amaro,21,,-21.866667,-41.216667
br,jose antonio,José Antônio,15,,-16.25,-39.933333
br,jose augusto,José Augusto,15,,-20.9,-45.633333
br,jose baio,José Baio,05,,-12.2,-40.883333
br,jose barbosa,José Barbosa,15,,-20.233333,-46.366667
br,jose batista,José Batista,15,,-21.366667,-46.35
br,jose bento,José Bento,11,,-22.033333,-53.233333
br,jose bento,José Bento,30,,-8.483333,-36.4
br,jose boiteux,José Boiteux,26,,-26.959168,-49.627078
br,jose bonifacio,José Bonifacio,23,,-27.633333,-52.283333
br,jose bonifacio,José Bonifácio,24,,-12.166667,-60.083333
br,jose bonifacio,José Bonifácio,27,27828,-21.05,-49.683333
br,jose borba,José Borba,15,,-21.016667,-46.616667
br,jose borges,José Borges,15,,-16.333333,-40.566667
br,jose bravo,José Bravo,15,,-17.066667,-41.116667
br,jose calhau,José Calhau,15,,-17.666667,-41.95
