Pea Ridge,36.449,-94.1212
Mila,36.4503,6.2644
Nabeul,36.4603,10.73
White House,36.4646,-86.6663
Guelma,36.466,7.428
Bella Vista,36.4667,-94.2708
Amol,36.4713,52.3633
Al Hasakah,36.4833,40.75
Springfield,36.4944,-86.8706
Jendouba,36.5,8.75
Eden,36.5029,-79.7421
Gonzales,36.5061,-121.4429
Mount Airy,36.5084,-80.6156
Marbella,36.5166,-4.8833
Church Hill,36.5206,-82.7142
Kingsport,36.522,-82.5452
Kingsburg,36.5241,-119.5608
Lafayette,36.5243,-86.0309
Manbij,36.5266,37.9563
Cádiz,36.535,-6.225
Dinuba,36.5453,-119.3989
Utsunomiya,36.55,139.87
Sari,36.5504,53.1
Bristol,36.5572,-82.2144
Kanazawa,36.56,136.64
Mount Carmel,36.5612,-82.6615
S?r?,36.5633,53.0601
Andong,36.5659,128.725
Handan,36.566667,114.533333
Clarksville,36.5696,-87.3428
Selma,36.5743,-119.6156
?skenderun,36.5804,36.17
Danville,36.5831,-79.4088
Portland,36.5878,-86.5191
Izaz,36.5888,37.0441
Tipasa,36.5897,2.4475
Monterey,36.5922,-121.8807
Grove,36.5925,-94.7885
Reedley,36.5988,-119.4473
Hongseong,36.6009,126.665
Parlier,36.6082,-119.5436
Sejong,36.6092,127.2919
Murray,36.6146,-88.3204
Pacific Grove,36.6192,-121.9255
Xining,36.62,101.77
Orange Cove,36.6211,-119.3188
Seaside,36.6224,-121.8191
Fowler,36.6247,-119.6738
Vinita,36.6364,-95.177
Cheongju,36.6439,127.5012
Nagano,36.65,138.17
Branson,36.6504,-93.2636
Sheberghan,36.658,65.7383
Galax,36.666,-80.9176
Jinan,36.668333,116.997222
Oak Grove,36.6686,-87.4216
Zanjan,36.67,48.5
Takaoka,36.67,137
Chesapeake,36.6778,-76.3024
Marina,36.6812,-121.7894
Martinsville,36.6827,-79.8636
Franklin,36.6831,-76.9386
Salinas,36.6881,-121.6316
Guymon,36.6901,-101.4778
Forsyth,36.6922,-93.1101
Emporia,36.6953,-77.5356
Suffolk,36.6953,-76.6398
Sanger,36.6993,-119.5575
Mazar-e Sharif,36.7,67.1
Toyama,36.7,137.23
Abingdon,36.7089,-81.9711
South Boston,36.7131,-78.9135
Franklin,36.7158,-86.5585
Málaga,36.7204,-4.42
Kilis,36.7204,37.12
Weifang,36.7204,119.1001
Ponca City,36.7235,-97.0679
Kerman,36.7249,-120.0625
Bloomfield,36.7265,-107.9792
Kondoz,36.728,68.8725
Taloqan,36.73,69.54
Béja,36.7304,9.19
Virginia Beach,36.7335,-76.0435
Bartlesville,36.7356,-95.9451
Mayfield,36.7359,-88.6452
West Plains,36.7379,-91.868
Williamsburg,36.7393,-84.1645
Balkh,36.7501,66.8997
Ben Arous,36.7531,10.2189
Mendota,36.7555,-120.3777
Farmington,36.7559,-108.1827
Boumerdes,36.759,3.4748
Béjaïa,36.7604,5.07
Algiers,36.7630556,3.0505556
Poplar Bluff,36.7632,-90.4136
El Tarf,36.7672,8.3138
Mahabad,36.7704,45.72
Fresno,36.7834,-119.7933
Pingdu,36.7904,119.94
Dexter,36.793,-89.9632
Tizi-Ouzou,36.8,4.0333
Zibo,36.8,118.05
Mersin,36.8004,34.6128
Alva,36.8011,-98.6679
Blackwell,36.8011,-97.3003
Tunis,36.8028,10.1797
Mesquite,36.8035,-114.1325
Manouba,36.808,10.0972
Aztec,36.8189,-107.9823
Jijel,36.822,5.766
Clovis,36.8283,-119.6851
Almería,36.8303,-2.43
Gorgan,36.8303,54.48
Hopkinsville,36.8388,-87.4789
Marion,36.8389,-81.5135
Russellville,36.8393,-86.895
Monticello,36.8404,-84.8506
Harlan,36.8432,-83.3184
Neosho,36.844,-94.3756
Portsmouth,36.8468,-76.354
Linqing,36.8504,115.68
Firebaugh,36.8533,-120.4536
Hollister,36.8564,-121.3981
Big Stone Gap,36.8615,-82.7774
L'Ariana,36.8667,10.2
Dahuk,36.8667,43
Barbourville,36.8669,-83.8854
Skikda,36.8804,6.9
Raton,36.8849,-104.4396
Sikeston,36.8875,-89.587
Miami,36.8877,-94.8718
Antalya,36.89,30.7
Kos,36.8937,27.2888
Norfolk,36.8945,-76.259
Charleston,36.9179,-89.3344
Annaba,36.92,7.76
Tarsus,36.9204,34.88
Watsonville,36.9206,-121.7706
Monett,36.9219,-93.9263
Ragusa,36.93,14.73
Norton,36.9317,-82.626
Andkhvoy,36.9317,65.1015
Corbin,36.9321,-84.1004
Eumseong,36.9353,127.6897
Page,36.9425,-111.5071
Wytheville,36.953,-81.0881
Madera,36.964,-120.0803
Aurora,36.968,-93.7199
Laiyang,36.9684,120.7084
Bowling Green,36.9725,-86.4371
Smithfield,36.9753,-76.6162
Capitola,36.9772,-121.9539
Colorado City,36.9774,-112.983
Santa Cruz,36.9788,-122.0346
Dos Palos,36.9854,-120.6337
Adana,36.995,35.32
Rocky Mount,37.0045,-79.8855
Gilroy,37.0048,-121.5843
Glasgow,37.0048,-85.9264
Faro,37.0171,-7.9333
Al Qamishli,37.03,41.23
Ozark,37.0362,-93.2155
Kalamata,37.0389,22.1142
Jiexiu,37.04,111.9
Nixa,37.0456,-93.2962
Liberal,37.0466,-100.9291
Xiangtai,37.05,114.5
Coffeyville,37.052,-95.6177
Pulaski,37.0531,-80.7624
Hampton,37.0551,-76.3629
Iwaki,37.0553,140.89
Scotts Valley,37.0555,-122.0118
Gaziantep,37.059444,37.3825
Los Banos,37.0631,-120.8405
Siracusa,37.0704,15.29
Paducah,37.0711,-88.6435
Arkansas City,37.0726,-97.0386
Sparti,37.0737,22.4297
Osmaniye,37.0742,36.2478
Nusaybin,37.075,41.2184
Joplin,37.0766,-94.5016
Saint George,37.0769,-113.5771
Somerset,37.0815,-84.6089
Richlands,37.0877,-81.8082
Hotan,37.0997,79.9269
Columbia,37.1036,-85.3074
Newport News,37.1052,-76.5185
Princeton,37.1068,-87.8853
Chowchilla,37.1095,-120.2349
Quchan,37.1118,58.5015
Battlefield,37.119,-93.3683
London,37.1209,-84.0804
Radford,37.1229,-80.5583
Feyzabad,37.1298,70.5792
Santa Clara,37.1312,-113.6561
Poquoson,37.1318,-76.3569
Morgan Hill,37.1324,-121.641
Washington,37.1325,-113.4894
Portimão,37.1337,-8.5333
Christiansburg,37.1411,-80.4028
Webb City,37.1413,-94.4675
Zakho,37.1445,42.6872
Republic,37.145,-93.4448
Manchester,37.1464,-83.7635
Hurricane,37.1497,-113.3526
Carthage,37.1503,-94.3225
Metropolis,37.1566,-88.7083
Granada?,37.165,-3.585
Carl Junction,37.1669,-94.5468
?anl?urfa,37.17,38.795
Ivins,37.1742,-113.6809
Trinidad,37.1748,-104.4907
Karaman,37.1815,33.215
Springfield,37.1943,-93.2916
Petersburg,37.2042,-77.3914
Independence,37.2122,-95.7324
Mu?la,37.2164,28.3639
Scott City,37.2242,-89.536
Blacksburg,37.23,-80.4277
Los Gatos,37.2307,-121.9564
Termiz,37.2329,67.2729
Huelva,37.2504,-6.9299
Gonbad-e Kavus,37.2518,55.1715
Gustine,37.2545,-120.9948
Suwon,37.2578,127.0109
Hazard,37.2583,-83.1977
Bluefield,37.2602,-81.217
Wellington,37.2621,-97.428
Colonial Heights,37.265,-77.3969
Pagosa Springs,37.2675,-107.03
Saratoga,37.2685,-122.0254
Williamsburg,37.2691,-76.7075
Winfield,37.2739,-96.95
Durango,37.2744,-107.8702
Vinton,37.2747,-79.8886
Roanoke,37.2784,-79.9581
Campbell,37.2803,-121.9543
Salem,37.2864,-80.0554
Bizerte,37.2904,9.855
Hopewell,37.2914,-77.2985
Willard,37.2944,-93.4167
Central City,37.2962,-87.128
Farmville,37.2968,-78.3993
Rasht,37.3,49.63
San Jose,37.302,-121.8488
Merced,37.3057,-120.4779
Cape Girardeau,37.3107,-89.5595
Mardin,37.3115,40.7427
Newman,37.3156,-121.0208
Cupertino,37.3167,-122.0465
Tangshan,37.3325,114.701389
Bedford,37.3359,-79.5181
Parsons,37.3405,-95.2959
Madisonville,37.341,-87.5033
Marshfield,37.3414,-92.9116
Campbellsville,37.3443,-85.3502
Ansan,37.3481,126.8595
Cortez,37.3498,-108.5769
Kaka,37.3503,59.6
Atwater,37.3543,-120.5981
Wonju,37.3551,127.9396
Santa Clara,37.3646,-121.9679
Bishop,37.3665,-118.3958
Los Altos Hills,37.3672,-122.1391
Los Altos,37.3685,-122.0965
Princeton,37.3688,-81.0961
Nangong,37.3704,115.37
Buizhou,37.3704,118.02
Tejen,37.3786,60.496
Jackson,37.3794,-89.6525
Sunnyvale,37.3846,-122.0261
Livingston,37.3875,-120.7249
Palo Alto,37.3917,-122.1465
Mountain View,37.4001,-122.0796
Lynchburg,37.4004,-79.1911
Beaver Dam,37.4044,-86.8742
Seville,37.405,-5.98
K?riyama,37.41,140.38
Pittsburg,37.4141,-94.6983
Maragheh,37.4204,46.22
Woodside,37.4221,-122.259
Milpitas,37.4338,-121.8921
Songnam,37.4386,127.1378
Ermoupoli,37.4504,24.9333
Dezhou,37.4504,116.3
Nagaoka,37.4504,138.86
Atherton,37.4539,-122.2032
Anna,37.4612,-89.2388
East Palo Alto,37.4671,-122.1347
Half Moon Bay,37.4687,-122.4383
Menlo Park,37.4689,-122.1662
Bojnurd,37.47,57.32
Patterson,37.4734,-121.144
Alamosa,37.4755,-105.877
Incheon,37.4761,126.6422
Mulvane,37.479,-97.2719
Pikeville,37.4808,-82.5261
Leitchfield,37.4863,-86.2857
Khorugh,37.4875,71.5476
San Carlos,37.4982,-122.268
Puch'on,37.4989,126.7831
Catania,37.5,15.08
Weihai,37.5,122.1
Redwood City,37.5026,-122.2251
Turlock,37.5053,-120.8588
Ere?li,37.5063,34.0517
Tripoli,37.5091,22.3794
??rnak,37.5139,42.4543
Belmont,37.5154,-122.2955
Newark,37.5204,-122.0312
Fremont,37.5256,-121.987
Richmond,37.5294,-77.4755
Urmia,37.53,45
Yantai,37.5304,121.4
San Mateo,37.5522,-122.3122
Foster City,37.5553,-122.2659
Derby,37.5567,-97.2553
Hillsborough,37.5573,-122.3587
Haysville,37.5651,-97.3528
Seoul,37.5663,126.9997
Lebanon,37.5685,-85.258
Hakkâri,37.5744,43.7408
Ulysses,37.5772,-101.3547
Burlingame,37.586,-122.367
Berea,37.5903,-84.2897
Ceres,37.5954,-120.9624
Millbrae,37.5994,-122.4024
Mary,37.6,61.8333
Cartagena,37.6004,-0.98
Hughson,37.6026,-120.8661
Union City,37.603,-122.0187
Bolivar,37.6057,-93.4174
Kahramanmara?,37.61,36.945
Pacifica,37.6112,-122.4781
San Bruno,37.6254,-122.4313
Mammoth Lakes,37.6273,-118.99
Hayward,37.6327,-122.0776
Modesto,37.6371,-121.003
Danville,37.642,-84.7767
Waterford,37.643,-120.7553
Goyang,37.6527,126.8372
South San Francisco,37.6537,-122.4197
Pleasanton,37.666,-121.8805
Chanute,37.6699,-95.4619
Lebanon,37.6718,-92.6603
Pratt,37.6777,-98.7465
Prestonsburg,37.6796,-82.764
Yuci,37.6804,112.73
Cedar City,37.6834,-113.0957
Pirgos,37.6837,21.45
Daly City,37.6863,-122.4684
Livermore,37.6863,-121.7607
Morganfield,37.6869,-87.8884
Andover,37.687,-97.1352
Lorca,37.6886,-1.6985
Wichita,37.6894,-97.344
Augusta,37.6953,-96.9909
Elizabethtown,37.7033,-85.8771
San Leandro,37.7071,-122.1601
Dublin,37.7161,-121.8962
Burdur,37.7167,30.2833
Marion,37.717,-88.9274
Hengshui,37.72,115.7
Carbondale,37.7219,-89.2237
Richmond,37.724,-84.2928
Tracy,37.7254,-121.4447
Perryville,37.7255,-89.876
Riverbank,37.7269,-120.9406
Taiyuan,37.726944,112.470833
Buena Vista,37.7316,-79.3565
Harrisburg,37.7373,-88.5457
Fukushima,37.74,140.47
Ripon,37.7415,-121.1305
Ponta Delgada,37.7483,-25.6666
Söke,37.7512,27.4103
Gangneung,37.7559,128.8962
San Francisco,37.7561,-122.4429
Owensboro,37.7574,-87.1181
Ashland,37.7597,-77.4715
Dodge City,37.7609,-100.0182
Oakdale,37.762,-120.8463
San Ramon,37.7625,-121.9366
Carterville,37.763,-89.0839
Harrodsburg,37.7655,-84.8474
Enoch,37.7665,-113.0431
Alameda,37.767,-122.2673
Murphysboro,37.7679,-89.3321
Isparta,37.77,30.53
Jaén,37.7704,-3.8
Denizli,37.7704,29.08
Ad?yaman,37.7704,38.2799
Covington,37.7786,-79.9868
Farmington,37.782,-90.4287
Lexington,37.7825,-79.444
Beckley,37.7878,-81.1841
Oakland,37.7903,-122.2165
Escalon,37.7911,-120.9981
Manteca,37.7938,-121.2271
Herrin,37.7984,-89.0304
Marsala,37.8054,12.4387
Lewisburg,37.8096,-80.4327
Park City,37.8103,-97.3255
Danville,37.8121,-121.9698
Vine Grove,37.8131,-85.9827
Lathrop,37.8162,-121.3126
Paintsville,37.8169,-82.8068
Bardstown,37.8175,-85.455
Radcliff,37.8193,-85.9358
Waynesville,37.8207,-92.22
El Dorado,37.8208,-96.8612
Park Hills,37.8211,-90.505
Piedmont,37.8226,-122.2301
Clifton Forge,37.8232,-79.825
Saint Robert,37.8235,-92.1514
Atamyrat,37.8248,65.1997
Fort Scott,37.8286,-94.7037
Valley Center,37.8325,-97.3647
Qurghonteppa,37.8373,68.7713
Emeryville,37.8382,-122.2932
Henderson,37.8402,-87.5786
Moraga,37.8438,-122.1225
Nevada,37.8445,-94.3492
Ayd?n,37.85,27.85
Logan,37.8509,-81.9857
Sausalito,37.8581,-122.4932
Yangquan,37.87,113.57
Berkeley,37.8723,-122.276
Chuncheon,37.8747,127.7342
Konya,37.875,32.475
Wilmore,37.8787,-84.6545
Córdoba,37.88,-4.77
Orinda,37.8808,-122.179
Tiburon,37.8853,-122.4636
Änew,37.8875,58.516
Albany,37.8898,-122.3018
Batman,37.8904,41.14
Nicholasville,37.8914,-84.5665
Lafayette,37.8919,-122.1188
West Frankfort,37.8997,-88.9302
Walnut Creek,37.9025,-122.0398
Mill Valley,37.9085,-122.5421
El Cerrito,37.9197,-122.3025
Chester,37.9199,-89.826
Niigata,37.92,139.04
Diyarbak?r,37.9204,40.23
Bonne Terre,37.9209,-90.5425
Kulob,37.9212,69.7757
Corte Madera,37.9238,-122.5129
Iola,37.9275,-95.4006
Wuwei,37.928,102.641
Brentwood,37.9356,-121.719
Mount Vernon,37.9364,-87.8955
Ongjin,37.9371,125.3571
Larkspur,37.9394,-122.5313
Clayton,37.9403,-121.9301
Siirt,37.944,41.933
Rolla,37.9457,-91.7609
Richmond,37.9477,-122.339
Piraeus,37.95,23.7
Ashgabat,37.95,58.3833
Tell City,37.9528,-86.7596
Pleasant Hill,37.954,-122.0759
San Pablo,37.9629,-122.3425
Kaesong,37.964,126.5644
Concord,37.9722,-122.0016
Ni?de,37.976,34.694
Garden City,37.9765,-100.8579
Stockton,37.9766,-121.3111
Antioch,37.9789,-121.7958
Kuybyshevskiy,37.9794,68.689
La Junta,37.9797,-103.5473
Murcia,37.98,-1.13
Sonora,37.9819,-120.3828
San Anselmo,37.9821,-122.5699
Athens,37.9833,23.7333
Shepherdsville,37.9841,-85.7007
Evansville,37.9882,-87.5339
Fairfax,37.9884,-122.595
Oak Hill,37.9889,-81.1467
San Rafael,37.9905,-122.5222
Oakley,37.9929,-121.6951
Pinole,37.9931,-122.2834
Martinez,37.9985,-122.116
Winchester,38.0014,-84.1908
Du Quoin,38.0019,-89.2323
Hercules,38.0064,-122.2564
Benton,38.011,-88.9179
Beja,38.014,-7.863
Pittsburg,38.019,-121.897
Lawrenceburg,38.0331,-84.9031
Newton,38.0348,-97.3519
Charlottesville,38.0374,-78.4856
Haeju,38.0394,125.7144
Lexington,38.0423,-84.4587
Mount Washington,38.0427,-85.5553
Boonville,38.0452,-87.2739
Versailles,38.0488,-84.7312
Shijianzhuang,38.05,114.48
Buzmeyin,38.0517,58.21
Hillview,38.055,-85.6793
Mount Sterling,38.0647,-83.9473
Hutchinson,38.0672,-97.9083
Waynesboro,38.0673,-78.9012
Benicia,38.0704,-122.1542
Lamar,38.0739,-102.6155
Tabriz,38.08,46.2919
Linares,38.0833,-3.6334
Pinckneyville,38.0851,-89.3718
Carmi,38.0857,-88.1727
Novato,38.092,-122.5576
Vallejo,38.1134,-122.2359
Reggio di Calabria,38.115,15.6414
Lodi,38.1218,-121.2933
Palermo,38.125,13.35
Quiemo,38.1338,85.5333
De Soto,38.141,-90.5609
Staunton,38.1593,-79.0608
Louisville,38.1662,-85.6488
Rio Vista,38.1762,-121.7034
American Canyon,38.1798,-122.2583
Morehead,38.1906,-83.4466
Frankfort,38.1924,-84.8644
Shively,38.197,-85.8136
Messina,38.2005,15.55
Paris,38.2015,-84.2717
Princess Anne,38.2053,-75.6969
Jeffersontown,38.2054,-85.5702
Shelbyville,38.2059,-85.2306
Sokcho,38.2087,128.5912
Sullivan,38.2127,-91.1636
Corydon,38.2132,-86.1259
Festus,38.2198,-90.4095
Georgetown,38.2253,-84.5481
Patra,38.23,21.73
Douglass Hills,38.2367,-85.55
Middletown,38.241,-85.5215
Petaluma,38.2423,-122.6267
Suisun,38.2471,-122.0086
Orange,38.2484,-78.1125
Saint Matthews,38.2495,-85.6382
Ardabil,38.25,48.3
Changyon,38.2517,125.1021
Fairfield,38.2593,-122.0319
Lyndon,38.2644,-85.5891
Galt,38.2671,-121.3034
Pueblo,38.2701,-104.613
Yamagata,38.2705,140.32
Denow,38.2772,67.8872
Yulin,38.2833,109.7333
Pevely,38.2871,-90.3995
Sendai,38.2871,141.0217
Sonoma,38.2902,-122.4598
Napa,38.2982,-122.3011
Fredericksburg,38.2992,-77.4871
Huntingburg,38.3009,-86.9625
Leonardtown,38.303,-76.641
New Albany,38.3078,-85.8242
Mount Vernon,38.3144,-88.9173
Cangzhou,38.3204,116.87
Fruitland,38.3216,-75.6244
Clarksville,38.3225,-85.7674
Cotati,38.3278,-122.7092
Grayson,38.3318,-82.9371
Pyongsan,38.3367,126.3866
Jeffersonville,38.3377,-85.7026
Waterloo,38.3403,-90.1538
Rohnert Park,38.348,-122.6964
South Charleston,38.3482,-81.711
Charleston,38.3484,-81.6323
Jackson,38.3485,-120.7724
Saint Clair,38.3496,-90.9868
Alicante,38.3512,-0.4836
Princeton,38.3552,-87.5785
Vacaville,38.3592,-121.9686
Great Bend,38.3592,-98.8007
Ione,38.3612,-120.9422
Hios,38.3681,26.1358
Dunbar,38.3688,-81.7345
Malatya,38.3704,38.3
Huanghua,38.3704,117.33
McPherson,38.3712,-97.6608
Clinton,38.3716,-93.7679
Aksaray,38.3725,34.0254
Salisbury,38.3755,-75.5883
Saint Albans,38.3769,-81.8198
Florence,38.3821,-105.1117
Cynthiana,38.3855,-84.2995
Bridgewater,38.3863,-78.9674
Jasper,38.3936,-86.9405
Bitlis,38.394,42.123
La Grange,38.3988,-85.375
Ocean City,38.3989,-75.0715
Sebastopol,38.4001,-122.8277
Emporia,38.4022,-96.1924
Sellersburg,38.4029,-85.7705
Xinzhou,38.4104,112.72
Huntington,38.4109,-82.4344
Nitro,38.4119,-81.8194
Izmir,38.412726,27.138376
Elk Grove,38.416,-121.3841
Mount Carmel,38.419,-87.7696
Shache,38.4261,77.25
Charlestown,38.427,-85.6677
Arnold,38.4294,-90.3725
Hurricane,38.4294,-82.0168
?zmir,38.4361,27.1518
Harrisonburg,38.4362,-78.8735
Union,38.4401,-90.9928
Cañon City,38.443,-105.2201
Santa Rosa,38.4465,-122.7059
Dixon,38.4466,-121.825
Astara,38.456,48.875
Columbia,38.4581,-90.2157
Ashland,38.4593,-82.6449
Chalkida,38.464,23.6124
Yinchuan,38.468,106.273
Montrose,38.4689,-107.8591
Culpeper,38.4705,-78.0002
Pacific,38.4807,-90.7536
Ahar,38.4829,47.0629
Van,38.4954,43.4
Jinchang,38.4957,102.1739
Dingzhou,38.5004,115
Eureka,38.5013,-90.6492
Saint Helena,38.5044,-122.4681
Tatvan,38.5066,42.2816
Sariwon,38.507,125.762
Belleville,38.515,-89.9865
Mascoutah,38.5191,-89.8045
Flatwoods,38.5209,-82.7195
Centralia,38.5222,-89.1233
Setúbal,38.53,-8.9
Salida,38.5303,-105.9987
Khvoy,38.5304,44.97
Sunset Hills,38.531,-90.4088
Ironton,38.5319,-82.6777
Winters,38.532,-121.9781
Horta,38.5347,-28.6448
La Plata,38.5356,-76.9695
Ocean View,38.5357,-75.0991
Windsor,38.5417,-122.8086
Gunnison,38.5455,-106.9226
Swansea,38.5502,-89.9854
Valley Park,38.5513,-90.4923
Washington,38.5517,-91.015
Cambridge,38.5519,-76.0788
Shiloh,38.554,-89.9163
Davis,38.5552,-121.7365
West Sacramento,38.5556,-121.5504
Crestwood,38.5569,-90.3783
Évora,38.56,-7.906
Dushanbe,38.56,68.7739
Cahokia,38.5651,-90.1776
Sacramento,38.5666,-121.4683
Dumfries,38.567,-77.3234
Jefferson City,38.5677,-92.1757
Moab,38.57,-109.5476
Rancho Cordova,38.5739,-121.2521
Paola,38.5783,-94.8626
Kirkwood,38.5789,-90.4203
Wildwood,38.5798,-90.6697
Centreville,38.58,-90.1037
Calistoga,38.5817,-122.5825
Manchester,38.5831,-90.5064
Shrewsbury,38.5865,-90.3281
Millsboro,38.5865,-75.3018
Webster Groves,38.5866,-90.3544
Ellisville,38.5895,-90.5883
Glendale,38.5935,-90.3826
Ballwin,38.5949,-90.5501
O'Fallon,38.597,-89.9154
Des Peres,38.5973,-90.4481
Fairview Heights,38.5974,-90.0053
Ottawa,38.5998,-95.2643
Salem,38.6048,-86.0977
Broadway,38.6083,-78.8016
Maplewood,38.6121,-90.3241
Breese,38.6138,-89.5231
East Saint Louis,38.6156,-90.1305
Brentwood,38.6194,-90.3476
Agrinio,38.6218,21.4077
Healdsburg,38.6229,-122.8651
Nev?ehir,38.624,34.724
Salem,38.6278,-88.9582
Manisa,38.6304,27.44
Richmond Heights,38.6309,-90.3332
Town and Country,38.6317,-90.4791
Saint Louis,38.6358,-90.2451
Ladue,38.6378,-90.3815
Clayton,38.6443,-90.3301
Maysville,38.6455,-83.7911
Angra do Heroísmo,38.6504,-27.2167
Harrisonville,38.653,-94.3467
Seaford,38.6539,-75.6118
Chesterfield,38.6588,-90.5805
Washington,38.6592,-87.1721
Creve Coeur,38.6621,-90.443
University City,38.6657,-90.3315
Vibo Valentia,38.6666,16.1
Woodland,38.6712,-121.75
Olivette,38.6725,-90.3784
Folsom,38.6751,-121.1476
Vincennes,38.6759,-87.5102
Collinsville,38.6768,-90.0053
Carrollton,38.68,-85.1656
Elâz??,38.68,39.23
U?ak,38.6804,29.42
Scottsburg,38.6862,-85.7839
Fountain,38.6863,-104.6744
Chesapeake Beach,38.6881,-76.5447
Georgetown,38.6899,-75.3872
Citrus Heights,38.6948,-121.288
Overland,38.6967,-90.3689
Tsuruoka,38.7004,139.8302
Sedalia,38.7043,-93.2349
Weldon Spring,38.7117,-90.6517
Warrenton,38.7177,-77.7973
Maryland Heights,38.7188,-90.4749
Pontoon Beach,38.7209,-90.0598
Lisbon,38.7227,-9.1449
Jennings,38.723,-90.2643
Lawrenceville,38.7263,-87.6874
Maryville,38.7264,-89.9643
Saint Ann,38.7266,-90.3871
Troy,38.727,-89.8967
Olney,38.7286,-88.0841
Granite City,38.7296,-90.1263
Placerville,38.7309,-120.7979
Kayseri,38.735,35.49
Berkeley,38.7441,-90.3362
Manassas,38.748,-77.484
Ferguson,38.749,-90.2949
Mu?,38.749,41.4969
Afyon,38.7504,30.55
Cottleville,38.7512,-90.6585
Bellefontaine Neighbors,38.7529,-90.2278
Portsmouth,38.7539,-82.9446
Lankaran,38.754,48.8511
Dardenne Prairie,38.7549,-90.7308
Delta,38.7561,-108.0772
Dellwood,38.7563,-90.2767
Spring Hill,38.7565,-94.8196
Glen Carbon,38.758,-89.9839
Madison,38.758,-85.397
Highland,38.7606,-89.681
Warrensburg,38.7617,-93.7284
Richfield,38.7628,-112.0927
Nampo,38.7669,125.4524
Bridgeton,38.7672,-90.4277
Roseville,38.7683,-121.3164
Manassas Park,38.7717,-77.4448
Lerik,38.7739,48.415
Easton,38.776,-76.0702
Lewes,38.7784,-75.1455
Saint Peters,38.7825,-90.6061
Lake Saint Louis,38.785,-90.7872
O'Fallon,38.7853,-90.7178
Edwardsville,38.7925,-89.9884
Hazelwood,38.7932,-90.3901
Saint Charles,38.7957,-90.5155
Cloverdale,38.796,-123.0152
Black Jack,38.7994,-90.2639
Florissant,38.7996,-90.3269
Raymore,38.8029,-94.4583
Pleasant Hill,38.8061,-94.2654
Rocklin,38.8078,-121.2491
Loomis,38.8093,-121.1955
Salina,38.8143,-97.6151
Gardner,38.8163,-94.9297
Wentzville,38.8165,-90.8671
Alexandria,38.8184,-77.0861
Warrenton,38.8186,-91.1358
Belton,38.8191,-94.5334
Alxa Zuoqi,38.839,105.6686
Greenwood,38.8507,-94.3377
Point Pleasant,38.853,-82.1303
Fairfax,38.8531,-77.2998
Fulton,38.855,-91.9512
Manitou Springs,38.8576,-104.9124
District Heights,38.8593,-76.888
Bedford,38.8602,-86.4895
Wood River,38.8633,-90.0774
Colorado Springs,38.8673,-104.7605
Qarshi,38.8704,65.8
Baoding,38.8704,115.48
Lincoln,38.8749,-121.2943
Woodstock,38.8753,-78.5158
Grandview,38.8802,-94.5227
Badajoz,38.8804,-6.97
Hays,38.8806,-99.3214
East Alton,38.8837,-90.1077
Olathe,38.884,-94.8194
Falls Church,38.8846,-77.1751
Bingöl,38.885,40.498
Greenville,38.8867,-89.3894
Overland Park,38.8871,-94.6871
Auburn,38.8948,-121.0778
Lamia,38.899,22.434
Vienna,38.8996,-77.2597
Catanzaro,38.9004,16.6
Bethalto,38.9016,-90.0472
Alton,38.9033,-90.1523
Washington,38.9047,-77.0163
Leawood,38.9076,-94.6258
Yard?ml?,38.9077,48.2405
Milford,38.9095,-75.4232
Ordubad,38.9096,46.0227
Mérida,38.912,-6.338
Dalian,38.912222,121.602222
Lees Summit,38.9172,-94.3816
Sakata,38.92,139.8501
Abilene,38.9229,-97.2247
Elkins,38.9237,-79.854
Cheverly,38.9253,-76.9139
Front Royal,38.926,-78.1837
Glenarden,38.9291,-76.8574
Zhangye,38.93,100.45
Eudora,38.9345,-95.0957
South Lake Tahoe,38.9393,-119.9828
Bladensburg,38.9423,-76.9265
Mount Rainier,38.9426,-76.9645
Union,38.9472,-84.6731
Seymour,38.9474,-85.8914
Columbia,38.9475,-92.3263
Independence,38.9512,-84.5492
Bowie,38.9577,-76.7421
Godfrey,38.9582,-90.2158
Clearlake,38.959,-122.6331
Boonville,38.9598,-92.7524
Lawrence,38.9603,-95.2643
Lenexa,38.9608,-94.802
Hyattsville,38.9612,-76.9548
Alexandria,38.9622,-84.3861
Riverdale Park,38.9645,-76.9265
New Carrollton,38.9663,-76.8769
Herndon,38.9699,-77.3867
Annapolis,38.9705,-76.5047
Troy,38.971,-90.9717
Vandalia,38.9754,-89.1117
Gyzlarbat,38.9755,56.2778
Takoma Park,38.981,-77.0028
Prairie Village,38.9873,-94.6362
Wildwood,38.9886,-74.8199
Florence,38.9893,-84.6469
Buckhannon,38.9927,-80.2279
Raytown,38.9944,-94.4641
Strasburg,38.9944,-78.3541
Middleport,38.9948,-82.0643
Elsmere,38.9949,-84.6017
Greenbelt,38.9953,-76.8885
College Park,38.9964,-76.9337
Woodland Park,38.9988,-105.0595
Odessa,38.9988,-93.9666
Albacete,39.0003,-1.87
Oak Grove,39.0074,-94.1278
Robinson,39.0089,-87.733
Edgewood,39.0091,-84.5604
Taylor Mill,39.0092,-84.4987
Erlanger,39.0109,-84.5863
Staunton,39.0112,-89.7935
Blue Springs,39.0124,-94.2722
Cold Spring,39.013,-84.4349
North Vernon,39.0151,-85.6287
Shawnee,39.0158,-94.8076
Grain Valley,39.0166,-94.2086
